participantId,trialId,trialOrder,responseId,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_mapType
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","4","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":10,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","5","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","5","undefined","9453","9453","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","5","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","20","undefined","9453","9453","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","5","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":27,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","6","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","40","undefined","8558","8558","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","6","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","45","undefined","8558","8558","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","6","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":8,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","7","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","5","undefined","18345","18345","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","7","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","25","undefined","18345","18345","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","7","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":4,""keydown"":5,""keyup"":5,""mousemove"":26,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","8","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","30","undefined","14777","14777","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","8","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","75","undefined","14777","14777","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","8","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":4,""keyup"":5,""mousemove"":16,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","9","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","50","undefined","14495","14495","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","9","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","50","undefined","14495","14495","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","9","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":8,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","10","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","9717","9717","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","10","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","5","undefined","9717","9717","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","10","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":23,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","11","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","45","undefined","9928","9928","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","11","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","45","undefined","9928","9928","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","11","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","12","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","20","undefined","22468","22468","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","12","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","20","undefined","22468","22468","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","12","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":22,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","13","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","20","undefined","9354","9354","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","13","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","35","undefined","9354","9354","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","13","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":2,""keyup"":2,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","14","bubble-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","10","undefined","13487","12088","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","14","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","15","undefined","13487","12088","Bubble"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-bubble","14","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":4,""input"":1,""keydown"":1,""keyup"":2,""mousemove"":17,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":2}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","15","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","10","undefined","8060","8060","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","15","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","15","undefined","8060","8060","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","15","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":13,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","16","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","10","undefined","9235","9235","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","16","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","5","undefined","9235","9235","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","16","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":3,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":22,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","17","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","30","undefined","10403","10403","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","17","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","30","undefined","10403","10403","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","17","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":1,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":18,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","18","spike-response","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","How much larger is City A than City B?","40","undefined","9754","9754","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","18","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which city has a larger population.","undefined","40","undefined","9754","9754","Spike"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-spike","18","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","19","hexbin-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is Region A than Region B?","20","undefined","10798","10798","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","19","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","20","undefined","10798","10798","Hexbin"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-hexbin","19","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","20","choropleth-response","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","How much larger is State A than State B?","25","undefined","17973","17973","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","20","groundTruth","completed","undefined","undefined","undefined","100.00","Identify which region has a larger population.","undefined","25","undefined","17973","17973","Choropleth"
"c313cc96-35fb-4d3f-94ea-bd2976937020","trial-choropleth","20","windowEvents","undefined","undefined","undefined","undefined","undefined","undefined","undefined","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":14,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","undefined","undefined","undefined","undefined"
